90,100,80,-30,-170,0,
90,100,80,-30,-170,0,
90,100,80,-30,-170,0,
90,100,80,-30,-170,0,
90,100,80,-30,-170,0,
90,100,80,-30,-170,0,
90,100,80,-30,-170,0,
89.9983,100.012,79.997,-29.9681,-169.966,0.0030346,
89.9963,100.012,79.9922,-28.3387,-167.991,0.0284405,
89.9846,100.012,79.9922,-23.5267,-161.481,0.0291271,
89.8006,100.012,79.9922,-18.3055,-153.964,0.0305004,
89.0233,100.015,79.9922,-13.3802,-147.008,0.0311871,
88.2742,100.017,79.9922,-10.4894,-142.877,0.033247,
87.0444,100.023,79.9846,-7.74486,-137.638,0.119078,
86.0968,100.153,79.9482,-6.96209,-133.677,0.47682,
85.2103,100.946,79.4944,-7.1159,-129.331,1.05704,
84.3308,102.359,78.5605,-7.75036,-125.736,1.15385,
83.318,104.586,76.9805,-9.15798,-122.975,1.15179,
82.4205,107.097,75.0428,-10.8458,-121.298,1.15111,
81.4709,110.034,72.4995,-12.6475,-119.353,1.14973,
80.7114,112.738,69.8992,-13.7544,-116.341,1.15111,
79.9465,115.614,67.0139,-13.9789,-111.87,1.14149,
79.3086,118.15,64.3682,-13.821,-107.221,1.12295,
78.6247,120.531,61.7665,-13.9013,-102.637,1.11403,
78.0994,122.895,58.9465,-13.8931,-97.8959,1.1051,
77.649,125.136,56.123,-13.8938,-93.6422,1.00485,
77.2762,126.969,53.408,-13.8862,-90.1945,0.412962,
77.1388,128.736,50.3875,-13.8855,-87.2447,-0.0876026,
77.1423,130.158,47.6285,-13.8031,-85.5233,-0.0958424,
77.1478,131.589,44.8764,-13.2181,-84.8847,-0.0882893,
77.1896,132.846,42.7149,-11.2289,-84.8957,-0.086916,
77.4307,134.07,40.9179,-8.39237,-84.8833,-0.0910358,
78.0624,135.174,39.145,-5.78724,-84.8813,-0.0992756,
78.5897,136.003,37.6296,-4.5705,-84.8833,-0.0992756,
79.1576,136.806,36.1924,-4.35077,-84.884,-0.0992756,
79.7282,137.591,35.0135,-4.34047,-84.8826,-0.0979023,
80.1882,138.258,34.0872,-4.33086,-84.8819,-0.0985889,
80.6785,138.842,33.1993,-4.28554,-84.884,-0.0985889,
81.0383,139.18,32.4248,-3.75889,-84.884,-0.0979023,
81.3123,139.268,31.7361,-2.85801,-84.8881,-0.0944691,
81.3294,139.267,31.204,-1.44146,-84.895,-0.0917225,
81.3287,139.269,31.0034,-0.342138,-84.8943,-0.0903492,
81.3274,139.269,30.9993,-0.112112,-84.8957,-0.0896625,
81.3253,139.267,30.9993,-0.135458,-84.9019,-0.0903492,
81.3205,139.268,31.0014,-0.136144,-84.952,-0.0910358,
81.3191,139.267,31.0028,-0.136144,-85.7451,-0.0896625,
81.3184,139.268,31,-0.137518,-85.9284,-0.0896625,
81.3212,139.267,31.0034,-0.134084,-87.9128,-0.0876026,
81.3212,139.267,31.0034,-0.134084,-87.9128,-0.0876026,
81.3212,139.267,31.0034,-0.134084,-87.9128,-0.0876026,
81.3212,139.267,31.0034,-0.134084,-87.9128,-0.0876026,
81.3212,139.267,31.0034,-0.134084,-87.9128,-0.0876026,
81.3212,139.267,31.0034,-0.134084,-87.9128,-0.0876026,
81.3212,139.267,31.0034,-0.134084,-87.9128,-0.0876026,
81.3212,139.267,31.0034,-0.134084,-87.9128,-0.0876026,
81.3212,139.267,31.0034,-0.134084,-87.9128,-0.0876026,
