90,100,80,-30,-170,0,
90,100,80,-30,-170,0,
89.9949,100.005,80.0004,-29.3907,-169.37,0.00715447,
89.9949,100.005,80.0011,-27.6631,-167.149,0.00990105,
89.9894,100.01,80.0059,-22.3375,-159.059,0.00990105,
89.9846,100.017,80.0203,-18.3693,-152.274,0.00921441,
89.8706,100.03,80.2455,-15.0206,-146.026,0.0105877,
89.2986,100.233,80.8876,-12.1909,-140.633,0.0105877,
88.6257,101.056,81.9196,-10.0122,-137.014,0.0112743,
87.7599,102.532,83.2929,-8.02158,-134.017,0.0105877,
87.1021,104.099,84.4327,-7.04311,-131.288,0.00715447,
86.5328,105.85,85.3823,-6.81652,-127.826,0.00234795,
86.079,107.615,86.0511,-6.8227,-123.979,-0.00177192,
85.7906,109.084,86.3951,-6.83437,-120.3,-0.00383186,
85.5887,110.333,86.4755,-6.8584,-116.472,-0.00726509,
85.2557,111.389,86.4755,-6.86115,-112.32,-0.0106983,
84.9178,112.16,86.4741,-6.86184,-108.915,-0.0141315,
84.6384,112.858,86.472,-6.879,-105.994,-0.0237446,
84.6054,113.406,86.472,-7.12551,-104.221,-0.0258045,
84.6075,114.019,86.4686,-7.8046,-103.298,-0.032671,
84.6068,114.678,86.4679,-8.62034,-102.923,-0.0367908,
84.6088,115.515,86.4693,-9.12845,-102.731,-0.0361042,
84.6082,116.208,86.4714,-9.67434,-102.731,-0.0354176,
84.6006,116.641,86.4748,-11.7885,-102.735,-0.0340443,
84.6061,116.679,86.4734,-14.8352,-102.729,-0.030611,
84.6075,116.684,86.4755,-17.0146,-102.726,-0.0299244,
84.6116,116.687,86.4789,-17.7685,-102.726,-0.0278645,
84.6095,116.691,86.4913,-17.3098,-102.726,-0.0271778,
84.6102,116.695,86.6128,-16.4364,-102.722,-0.0278645,
84.613,116.694,87.0584,-15.138,-102.718,-0.0285511,
84.6191,116.692,87.5659,-14.1664,-102.717,-0.0299244,
84.7778,116.696,87.9731,-13.7688,-102.716,-0.0319843,
85.4122,116.694,87.9909,-13.7743,-102.717,-0.0340443,
86.0776,116.697,87.9888,-13.7674,-102.72,-0.0340443,
86.7395,116.697,87.9888,-13.7613,-102.726,-0.0340443,
87.3142,116.698,87.9854,-13.7606,-102.733,-0.0429707,
87.6349,116.72,87.9463,-13.7001,-102.734,-0.154207,
87.9803,117.176,87.8048,-13.0375,-102.733,-1.31601,
88.2961,118.539,87.3516,-11.391,-102.748,-4.32833,
88.3449,120.176,86.3423,-10.2697,-102.878,-8.4839,
88.3442,121.605,84.6723,-10.9151,-102.919,-13,
88.3428,122.756,82.3975,-13.2373,-102.92,-16.7195,
88.3339,123.666,80.0073,-15.6681,-102.923,-18.4025,
88.3291,124.412,78.0194,-17.0757,-102.924,-18.4746,
88.2934,125.462,75.849,-17.6847,-102.929,-18.3798,
88.0009,126.67,73.7828,-17.4204,-102.936,-18.3819,
87.5889,127.96,71.7984,-17.3428,-102.947,-18.384,
87.4728,129.142,70.0537,-17.3469,-102.956,-18.3846,
87.4708,130.325,68.4346,-17.3449,-103.017,-18.3826,
87.4715,131.604,66.9212,-17.3407,-103.991,-18.3826,
87.4715,132.741,65.5589,-17.3435,-106.073,-18.3833,
87.4749,133.485,64.4136,-17.34,-107.93,-18.3826,
87.477,133.936,63.319,-17.3414,-108.788,-18.3819,
87.477,134.138,62.5582,-17.34,-108.285,-18.3805,
87.4776,134.279,62.1202,-17.3414,-106.743,-18.3819,
87.4763,134.308,62.0735,-17.3483,-105.012,-18.3846,
87.4742,134.306,62.0735,-17.3531,-104.61,-18.3826,
87.4749,134.301,62.0714,-17.4602,-103.119,-18.3826,
87.4749,134.301,62.0714,-17.4602,-103.119,-18.3826,
87.4749,134.301,62.0714,-17.4602,-103.119,-18.3826,
87.4749,134.301,62.0714,-17.4602,-103.119,-18.3826,
87.4749,134.301,62.0714,-17.4602,-103.119,-18.3826,
87.4749,134.301,62.0714,-17.4602,-103.119,-18.3826,
87.4749,134.301,62.0714,-17.4602,-103.119,-18.3826,
87.4749,134.301,62.0714,-17.4602,-103.119,-18.3826,
