90,100,80,-30,-170,0,
90,100,80,-30,-170,0,
90,100,80,-30,-170,0,
89.9976,100.006,79.9984,-29.9668,-169.968,0.00440789,
89.997,100.006,80.0004,-28.2069,-168.144,0.00715447,
89.9949,100.008,80.0038,-24.3267,-163.302,0.00715447,
89.9935,100.009,80.0059,-19.5785,-156.814,0.00784111,
89.9825,100.013,80.0327,-14.8359,-149.572,0.00990105,
89.9001,100.036,80.3527,-11.3566,-143.697,0.00990105,
89.3989,100.144,81.2281,-8.6993,-138.428,0.0105877,
88.6051,100.753,82.7333,-7.03487,-134.059,0.00921441,
87.6486,101.855,84.5288,-6.10996,-130.691,0.0105877,
86.5733,103.36,86.6938,-5.9074,-127.56,0.00852776,
85.7446,104.791,88.5567,-6.38668,-124.444,0.00234795,
85.1877,106.229,90.0357,-6.49379,-120.735,-0.0058918,
84.7276,107.699,90.9771,-6.50409,-116.695,-0.0223713,
84.5773,108.876,91.0321,-6.99848,-113.322,-0.0910358,
84.5855,109.751,90.7444,-8.15616,-111.165,-0.776995,
84.5965,111.017,90.1889,-9.58576,-109.127,-3.16927,
84.5958,112.208,89.7473,-10.3164,-107.924,-5.63913,
84.5985,113.746,89.1191,-11.2639,-106.916,-8.73041,
84.602,115.221,88.1049,-13.1014,-106.08,-11.4811,
84.6075,116.537,86.8717,-15.2355,-105.153,-13.254,
84.6329,117.969,85.3322,-17.0098,-103.677,-14.157,
84.7455,119.354,83.8415,-17.3606,-101.953,-14.1762,
84.981,120.819,82.1263,-17.3627,-100.538,-14.1769,
85.2721,122.052,80.4055,-17.3634,-100.362,-14.1783,
85.5976,123.322,78.5076,-17.3558,-100.463,-14.1776,
85.8599,124.533,76.7594,-17.3524,-100.463,-14.1776,
86.0865,125.935,74.924,-17.3428,-100.465,-14.1776,
86.1476,127.328,73.3097,-17.34,-100.466,-14.1783,
86.1476,128.868,71.6419,-17.3304,-100.467,-14.1796,
86.1462,130.127,70.1127,-17.3339,-100.466,-14.1789,
86.1442,131.207,68.4606,-17.3332,-100.469,-14.181,
86.1408,132.004,66.9734,-17.3442,-100.478,-14.1817,
86.1428,132.708,65.4758,-17.3449,-100.989,-14.1803,
86.1428,133.343,64.2103,-17.34,-103.068,-14.1789,
86.1442,133.851,63.3053,-17.338,-105.377,-14.1755,
86.1449,134.192,62.5864,-17.3387,-106.607,-14.1748,
86.1462,134.439,62.0748,-17.3352,-106.444,-14.1755,
86.1456,134.448,61.8071,-17.34,-105.609,-14.1755,
86.1462,134.447,61.7102,-17.3435,-105.117,-14.1762,
86.1435,134.444,61.6992,-17.351,-104.181,-14.1748,
86.1435,134.444,61.6992,-17.351,-104.181,-14.1748,
86.1435,134.444,61.6992,-17.351,-104.181,-14.1748,
86.1435,134.444,61.6992,-17.351,-104.181,-14.1748,
86.1435,134.444,61.6992,-17.351,-104.181,-14.1748,
86.1435,134.444,61.6992,-17.351,-104.181,-14.1748,
86.1435,134.444,61.6992,-17.351,-104.181,-14.1748,
86.1435,134.444,61.6992,-17.351,-104.181,-14.1748,
86.1435,134.444,61.6992,-17.351,-104.181,-14.1748,
86.1435,134.444,61.6992,-17.351,-104.181,-14.1748,
86.1435,134.444,61.6992,-17.351,-104.181,-14.1748,
