90,100,80,-30,-170,0,
90,100,80,-30,-170,0,
90,100,80,-30,-170,0,
90,100,80,-30,-170,0,
90,100,80,-30,-170,0,
90,100,80,-30,-170,0,
90,100,80,-30,-170,0,
90,100,80,-30,-170,0,
90,100,80,-30,-170,0,
90,100,80,-30,-170,0,
89.999,100.01,79.9984,-29.9784,-169.982,0.00234795,
89.9997,100.01,79.953,-28.9073,-168.911,0.00784111,
89.997,100.01,79.5699,-25.9691,-165.055,0.0126476,
89.9928,100.008,78.7219,-22.2825,-158.902,0.0153942,
89.9503,100.009,77.4969,-19.2894,-152.696,0.0153942,
89.7209,100.014,75.8229,-16.8972,-146.898,0.0188274,
89.265,100.023,73.8282,-14.7603,-141.488,0.0250073,
88.9533,100.177,71.4249,-12.2019,-135.39,0.0311871,
88.7747,100.973,69.5057,-9.75673,-130.413,0.0311871,
88.5797,102.53,67.8482,-7.26833,-125.953,0.0311871,
87.8848,105.032,66.5504,-5.46932,-122.494,0.0291271,
86.7814,108.03,65.7683,-5.35328,-121.341,0.0277538,
85.4424,110.898,65.5568,-6.3393,-121.571,0.0291271,
83.7347,113.563,65.5664,-8.34156,-121.463,0.0284405,
81.5162,116.09,65.5754,-10.7132,-120.263,0.0284405,
79.1404,118.246,65.5864,-11.7226,-117.182,0.0270672,
76.9088,119.985,65.6186,-11.6416,-112.878,0.0229473,
74.5735,121.411,65.6935,-11.2399,-107.261,0.023634,
72.6283,122.295,65.8947,-9.76703,-101.793,0.0222607,
70.8272,122.868,66.3492,-6.97513,-95.7385,0.0208874,
69.5658,123.098,66.847,-4.2725,-90.0133,0.0174542,
68.7363,123.105,67.1849,-2.42817,-83.7854,0.0147076,
68.3415,123.109,67.2048,-2.3238,-78.3403,0.0133343,
68.2969,123.17,67.2061,-2.40825,-73.1486,0.0153942,
68.29,123.68,67.2068,-2.41375,-69.4592,0.0167675,
68.29,124.936,67.2061,-2.41237,-67.2008,0.0174542,
68.2969,126.417,67.202,-2.41855,-66.1908,0.0147076,
68.3072,127.778,67.0922,-2.42885,-65.6641,0.0140209,
68.4335,128.379,66.5737,-2.52842,-65.7589,0.0133343,
69.0488,128.421,65.4064,-2.53528,-65.8687,0.0133343,
69.9785,128.422,64.178,-1.72573,-65.8756,0.0126476,
71.0517,128.424,62.9277,-0.959432,-65.8921,0.011961,
72.0645,128.438,61.7047,-0.450628,-65.9134,0.0112743,
72.7313,128.63,61.0057,0.461924,-66.7312,0.0133343,
73.1323,129.095,60.6638,1.06068,-68.7918,0.0133343,
73.5236,130.132,60.1207,0.90275,-73.0421,0.0147076,
73.5848,130.84,59.7382,0.841639,-75.0327,0.0160809,
73.5848,131.354,59.3763,0.836146,-75.4262,0.0167675,
73.5854,131.504,58.9527,0.838892,-74.7738,0.0167675,
73.5861,131.501,58.4748,0.836832,-73.4672,0.0195141,
73.5841,131.501,58.2612,0.838892,-72.5347,0.0195141,
73.582,131.497,58.0593,0.836146,-71.1181,0.0195141,
73.582,131.497,58.0593,0.836146,-71.1181,0.0195141,
73.582,131.497,58.0593,0.836146,-71.1181,0.0195141,
73.582,131.497,58.0593,0.836146,-71.1181,0.0195141,
73.582,131.497,58.0593,0.836146,-71.1181,0.0195141,
73.582,131.497,58.0593,0.836146,-71.1181,0.0195141,
73.582,131.497,58.0593,0.836146,-71.1181,0.0195141,
73.582,131.497,58.0593,0.836146,-71.1181,0.0195141,
73.582,131.497,58.0593,0.836146,-71.1181,0.0195141,
73.582,131.497,58.0593,0.836146,-71.1181,0.0195141,
73.582,131.497,58.0593,0.836146,-71.1181,0.0195141,
73.582,131.497,58.0593,0.836146,-71.1181,0.0195141,
73.582,131.497,58.0593,0.836146,-71.1181,0.0195141,
73.582,131.497,58.0593,0.836146,-71.1181,0.0195141,
73.582,131.497,58.0593,0.836146,-71.1181,0.0195141,
73.582,131.497,58.0593,0.836146,-71.1181,0.0195141,
