Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	TotalEnvInteracts	Time
129	899.0451	11.344629	921.5885	883.60284	71.0	6.618157	85.0	63.0	650000	10049.374149084091
130	890.0708	31.494696	932.4075	818.93726	82.1	23.914223	146.0	60.0	655000	10126.472252607346
131	908.4455	16.663635	933.8894	881.5258	82.4	10.442222	96.0	64.0	660000	10204.631140232086
132	905.3408	8.328347	924.39185	895.00476	84.2	15.36099	112.0	61.0	665000	10283.056500434875
133	898.6499	16.358442	927.6556	868.8368	76.5	7.940403	93.0	64.0	670000	10359.934165716171
134	894.2079	27.060905	926.2471	843.8275	78.6	7.017122	88.0	64.0	675000	10438.171409606934
135	891.86017	25.213577	916.4863	831.41144	78.2	7.8332624	90.0	67.0	680000	10507.868068218231
136	903.7493	13.923415	928.473	882.43134	89.2	8.7384205	105.0	73.0	685000	10570.741124391556
137	903.3988	23.561626	945.4224	864.9173	81.8	9.086253	94.0	63.0	690000	10636.773556947708
138	908.076	23.477497	950.3941	873.8715	84.9	10.338761	107.0	69.0	695000	10700.683983325958
139	913.6491	13.18793	935.8136	884.44135	77.7	5.5326304	83.0	67.0	700000	10765.485340356827
140	857.5137	230.51865	962.7789	130.70155	78.0	19.24011	98.0	20.0	705000	10832.118299007416
141	915.681	26.402374	942.6342	845.65405	83.1	6.456779	91.0	71.0	710000	10894.230896949768
142	929.58563	17.5105	954.65295	892.84454	84.8	7.263608	94.0	74.0	715000	10961.727303743362
143	929.85095	13.673838	960.09674	916.339	86.4	7.683749	99.0	75.0	720000	11025.609652280807
144	922.70593	16.187824	945.86365	885.7225	78.3	12.798828	114.0	68.0	725000	11090.434825181961
145	935.32196	22.282587	966.1261	896.19385	85.3	11.118004	104.0	66.0	730000	11155.46322965622
146	927.90985	17.657053	951.8347	885.6731	82.4	10.965401	101.0	69.0	735000	11220.54243350029
147	938.0635	14.005919	962.1338	919.65295	83.5	9.113177	101.0	73.0	740000	11284.620629787445
148	927.89044	17.046541	945.2651	891.49927	84.6	10.30728	99.0	69.0	745000	11350.727331876755
149	940.8607	9.590029	957.6462	926.0588	88.8	10.215674	113.0	73.0	750000	11414.175018072128
150	934.4286	18.231916	966.87476	900.46606	86.4	12.854571	114.0	69.0	755000	11479.956223487854
151	930.3084	17.798555	955.06396	899.4055	83.6	10.974517	97.0	66.0	760000	11545.296522378922
152	929.73535	23.525524	954.45355	867.1434	83.8	8.829496	104.0	69.0	765000	11608.429593801498
153	930.45264	10.8333645	952.9714	913.4708	83.5	5.731492	97.0	77.0	770000	11674.336960792542
154	940.70496	19.47692	971.0629	907.3127	83.3	8.809654	97.0	66.0	775000	11738.103912830353
155	946.9837	8.815232	959.4985	934.37976	88.4	8.039901	100.0	72.0	780000	11805.570073366165
156	930.9922	19.89978	948.1903	887.6074	79.7	8.888757	93.0	62.0	785000	11868.872265577316
157	935.50214	18.814121	969.95514	910.90924	87.6	11.0923395	108.0	74.0	790000	11934.891375541687
158	939.37854	13.441933	962.6506	919.4045	91.8	11.46124	108.0	74.0	795000	11999.897492170334
159	932.0475	15.622438	964.34235	904.95654	84.1	8.514106	95.0	71.0	800000	12065.517240524292
160	926.3712	14.223971	944.1606	893.2597	82.6	8.187796	102.0	68.0	805000	12130.685028553009
161	933.03186	16.629608	956.1913	907.5174	88.0	8.099382	100.0	73.0	810000	12195.63200545311
162	928.1947	19.486273	961.59235	893.846	86.2	12.8903055	112.0	63.0	815000	12261.129967689514
163	926.69617	16.477095	947.2087	892.0625	84.0	9.654015	95.0	64.0	820000	12325.405586957932
164	945.95154	12.024323	967.5419	922.7654	85.4	7.4993334	100.0	77.0	825000	12392.131372451782
165	938.5326	15.090644	961.6564	906.4383	75.4	9.901515	89.0	57.0	830000	12455.847958564758
166	929.43933	13.319773	947.38525	909.3498	76.5	6.3757353	89.0	68.0	835000	12520.707775831223
167	924.96466	14.0246	940.39246	898.3527	76.3	8.497647	87.0	58.0	840000	12584.742009878159
168	926.25867	11.462504	941.43823	911.6809	76.0	10.382678	92.0	55.0	845000	12649.262641191483
169	936.7004	10.782044	947.3843	911.6732	80.0	9.989995	101.0	69.0	850000	12714.188872098923
170	922.4507	18.845148	952.0601	885.71204	86.3	12.837834	105.0	65.0	855000	12779.253201961517
171	928.22156	19.206207	954.14777	885.10126	83.0	9.423375	97.0	63.0	860000	12843.376959323883
172	931.36816	18.505243	954.63873	889.1009	84.1	10.820813	103.0	64.0	865000	12909.10666680336
173	942.03516	17.509243	962.81415	900.7357	90.6	14.122322	124.0	73.0	870000	12972.982962369919
174	928.2919	13.94791	954.64825	903.3967	78.4	7.512656	94.0	65.0	875000	13037.988864421844
175	932.942	11.840385	957.65216	916.5043	81.4	7.186097	95.0	72.0	880000	13103.325041294098
176	939.3826	17.45137	969.7666	916.3597	86.4	8.799999	101.0	71.0	885000	13166.246616125107
177	867.023	233.45894	965.9352	129.76627	79.63636	21.427565	95.0	15.0	890000	13231.52093052864
178	937.3996	13.639026	950.5328	903.4938	88.5	7.0462756	96.0	70.0	895000	13294.141666173935
179	943.88544	15.382347	965.83344	913.0971	90.6	9.350936	103.0	69.0	900000	13359.213047981262
180	934.4663	16.094534	959.5285	907.4344	92.1	7.0774293	104.0	83.0	905000	13424.446649551392
181	925.41785	14.414215	943.6626	901.49	88.6	8.52291	107.0	75.0	910000	13488.744105815887
182	927.5871	11.454772	949.5537	915.4829	88.2	11.522152	109.0	75.0	915000	13553.01631116867
183	934.01337	15.181643	954.2635	900.0549	85.0	7.085196	97.0	75.0	920000	13617.73786497116
184	935.2988	17.13203	963.8624	909.2217	90.6	11.019982	112.0	74.0	925000	13681.481729507446
185	927.39667	18.879114	956.8324	901.71014	92.8	14.6	122.0	70.0	930000	13747.394269704819
186	937.846	19.132835	961.83044	903.5452	90.2	12.905812	111.0	71.0	935000	13810.815816879272
187	930.2584	15.075977	961.4996	906.8359	88.4	7.7871685	100.0	72.0	940000	13876.07119345665
188	927.20966	17.275625	948.20215	903.7371	86.6	9.748846	102.0	70.0	945000	13940.977107286453
189	931.76935	18.913387	952.91	896.018	91.9	9.406912	109.0	76.0	950000	14003.687421798706
190	931.7919	9.670651	946.87445	914.689	87.3	9.79847	105.0	74.0	955000	14069.60084271431
191	931.35333	11.662426	948.50885	911.4004	80.1	7.7646637	94.0	69.0	960000	14131.805023908615
192	939.2826	16.676079	962.1243	905.04846	87.8	7.7433844	100.0	71.0	965000	14197.326299667358
193	854.8558	239.26694	952.6784	139.51317	74.2	21.604628	96.0	17.0	970000	14261.268303394318
194	925.0856	16.247053	948.25415	891.7698	74.7	7.668768	86.0	60.0	975000	14323.876396417618
195	937.5111	15.442602	960.2704	905.4833	88.1	10.163169	110.0	73.0	980000	14388.695529460907
196	926.4165	17.73695	953.4784	893.2482	83.7	12.410076	111.0	63.0	985000	14453.935321092606
197	930.6263	10.364442	952.67303	910.65216	80.3	9.940321	97.0	61.0	990000	14517.270210504532
198	926.78625	16.268024	946.8883	895.2127	87.9	11.725614	111.0	73.0	995000	14581.38182425499
199	937.90515	17.81986	964.58344	908.2142	87.9	8.227393	101.0	74.0	1000000	14646.829009532928
